Actual_VWAP,Predicted_VWAP,Error
531.213859004727,531.20355,0.010306758633305435
531.1825636508518,531.185,-0.0024339077419881505
531.148994421392,531.16504,-0.016044641108010183
531.1221340526974,531.1432,-0.02105442386505274
531.0925264660152,531.11993,-0.027407616016034808
531.0775579013485,531.09515,-0.017595907245208764
531.056672537026,531.06934,-0.012663400474025366
531.0251197910064,531.0437,-0.018581380868567976
530.985482755595,531.018,-0.03252261549880586
530.9577807602942,530.9921,-0.034345704549537004
530.9379119569973,530.96564,-0.027725250033995508
530.9217598308408,530.9392,-0.017449153534244033
530.9041677529895,530.91364,-0.009467500916798599
530.8790715207998,530.8892,-0.010149670606438121
530.8582107678752,530.86536,-0.007145677437279119
530.8417167968461,530.8424,-0.000690429716428298
530.8304703730378,530.81915,0.011317541006519605
530.8158860721713,530.79663,0.019255212796338128
530.8044286411819,530.776,0.02842766461935753
530.7941147001667,530.7579,0.036241165010437726
530.7846327249342,530.7414,0.043238681965476644
530.7727470261555,530.72595,0.046794877717957206
530.7537901682539,530.7112,0.042608527628885895
530.7342035383642,530.6971,0.037121018832976915
530.7183085916936,530.6839,0.034409665912335186
530.7032748464459,530.6712,0.03207123316462912
530.6621623308702,530.6584,0.0037761004014100763
530.63474594192,530.64417,-0.009419097142540522
530.6135535694891,530.62866,-0.015108539885886785
530.5902286648118,530.6113,-0.02109946018822484
530.5700489370203,530.5923,-0.022236219229739618
530.545871087373,530.5717,-0.025845221220720305
530.5202684372497,530.5498,-0.029536250250316698
530.4968920649543,530.52747,-0.030573755358204835
530.4776029351572,530.50464,-0.02703573671783488
530.4573305699404,530.48126,-0.023931637090868207
530.4392857918976,530.45746,-0.01817270419610395
530.4232007205953,530.4357,-0.012529259873417686
530.4023924516779,530.4149,-0.0125245405096166
530.3852802278792,530.39435,-0.009067916652043095
530.3728771779229,530.3743,-0.0014514353583763295
530.3590182318359,530.3549,0.0040987982421256675
530.3428745536623,530.3365,0.006387737256090986
530.3269293836389,530.31915,0.007776551607662441
530.3123936944243,530.30273,0.009659319424258683
530.2975556889928,530.2868,0.010751489774065703
530.2773585115305,530.2714,0.005935171686701324
530.2636396168201,530.2562,0.007414030882614497
530.248947029886,530.2411,0.007858162698539672
530.229512107276,530.2264,0.0031327127447866587
530.2045562010401,530.21173,-0.007174755991172788
530.182503184707,530.1963,-0.01378587779299778
530.1479844402315,530.1802,-0.03219134101846066
530.126933914653,530.163,-0.03609098769072716
530.108979271471,530.1448,-0.03579611915404257
530.0936410458435,530.1255,-0.03184723540653067
530.0742154135326,530.1055,-0.03131437162369366
530.0586117329841,530.08545,-0.026837485765895508
530.0335704697869,530.06506,-0.03149300677557676
530.0086924658707,530.04425,-0.03555802241055517
529.9856334475581,530.02344,-0.037804052441856584
529.9574489430489,530.003,-0.04554177960733341
529.9117489912455,529.9823,-0.07055081344196878
529.8724449902701,529.9618,-0.0893470019174174
529.8222606446883,529.9395,-0.11725351546795082
529.784767330937,529.9146,-0.12984448546922067
529.7253794068732,529.8867,-0.16133934312676956
529.6496776986953,529.85565,-0.20597415677343633
529.5508896887636,529.82,-0.2691176354551317
529.4955099933915,529.7791,-0.2836037761397847
529.4438827265913,529.7329,-0.28902742965874495
529.4019287586832,529.6819,-0.2799560069418021
529.3453104493989,529.62756,-0.28225302716361966
529.3053119536537,529.5719,-0.2665874604088003
529.257826927472,529.51514,-0.2573097912779758
529.2072191876323,529.4589,-0.2517041522114596
529.1443370615153,529.4023,-0.2579456533284201
529.1096782980107,529.347,-0.23730656527050087
529.0622862403213,529.29486,-0.23257459952242243
529.0133606010884,529.2478,-0.23444213328662045
528.957183510369,529.2015,-0.24429354041228635
528.9118163482267,529.1552,-0.24339605411705634
528.8538051046365,529.10834,-0.25453229770721464
528.8006963066643,529.0618,-0.2611323066169007
528.7254195794717,529.01404,-0.28861850646580933
528.6740855013485,528.965,-0.2909413541202639
528.6248303936463,528.915,-0.2901476336974156
528.5864997754111,528.86523,-0.27873459958891544
528.5411590428041,528.81384,-0.27268373063338913
528.4902101713943,528.76245,-0.2722410004806761
528.4322361317065,528.71124,-0.2790065440747185
528.3746095432783,528.6608,-0.28621809344042504
528.3163852019304,528.6098,-0.29341704416333414
528.2590171932453,528.55927,-0.30024794347343686
528.1868584321846,528.5084,-0.3215644193778644
528.1217587949069,528.4586,-0.3368593691556043
528.0694588415416,528.40717,-0.33770668580211805
528.0118002216861,528.3541,-0.34232575487635586
527.9227712014614,528.2988,-0.37605692353861286
527.8600810763261,528.2411,-0.38100779086141756
527.798782941856,528.1815,-0.3827356128315387
527.739682925465,528.121,-0.38128875422250985
527.6727860279027,528.0597,-0.3869063549097973
527.6167105222199,527.99774,-0.3810311769988175
527.4932599980649,527.9354,-0.4421648066225998
527.4176158888471,527.8722,-0.4545764939654191
527.350462689101,527.807,-0.4565441468364497
527.2916934547795,527.739,-0.44732021709546643
527.2194761484976,527.66943,-0.44995744525238024
527.1649458907431,527.6012,-0.43625039831943013
527.1042931000513,527.5325,-0.4281776030736637
527.0468099037206,527.4637,-0.41687417831064977
526.9818862214648,527.3951,-0.4131943449414166
526.9299688310605,527.32764,-0.3976678876895221
526.8557291471678,527.26074,-0.40501304033216456
526.8028042094695,527.1999,-0.3970859272492362
526.7543774625284,527.1406,-0.3862475374716041
526.7043129977777,527.08246,-0.37814549831603017
526.5983721795131,527.02484,-0.4264691290806013
526.513107278172,526.9675,-0.45442201870298504
526.4360245629429,526.9079,-0.47187338627588815
526.3816292899263,526.8462,-0.46456211632369104
526.3114831102569,526.78265,-0.4711706983368913
526.2383664960629,526.7181,-0.47971211721835516
526.169664995076,526.6514,-0.48176322758024526
526.1198621724578,526.5847,-0.4648546244171712
526.0744799946127,526.51697,-0.4424877788247841
526.029940050878,526.4487,-0.4187904178719464
525.9905931361168,526.3811,-0.3905103795082141
525.9399859072784,526.3199,-0.3798993466278944
525.9041327625769,526.26294,-0.3588066905481355
525.8775899173171,526.2097,-0.33212687955790443
525.8288381810343,526.1589,-0.3300363306844929
525.7836826005797,526.11163,-0.3279507002015407
525.7385418807958,526.0678,-0.3292681777979851
525.6943015659731,526.0267,-0.3323707973081582
525.6530727349981,525.98615,-0.3330722845331593
525.6028808468899,525.9458,-0.34291993436011126
525.5681180350348,525.9053,-0.33715540246521414
525.5285987923038,525.8643,-0.33572005535245353
525.5006570471479,525.8242,-0.3235617028520892
525.4797939108118,525.78394,-0.30414163606315014
525.4572377769559,525.74347,-0.28623146132531474
525.4395742399199,525.70544,-0.26587009601757927
525.4246244574648,525.67,-0.2453584526914483
525.4038254444937,525.6375,-0.23368676253755893
525.3914712918734,525.60803,-0.2165609346891415
525.3674867707849,525.58154,-0.21405619796507835
525.3425718360471,525.5585,-0.21589984364038628
525.3181121941356,525.5371,-0.21899718086444864
525.2863757413311,525.51746,-0.231080313356415
525.2627843715836,525.4979,-0.23514043310387933
525.2255710247875,525.47784,-0.2522732134937087
525.1740794309807,525.4568,-0.2827076783943312
525.1435762045649,525.43353,-0.28995651027889835
525.095298398188,525.4078,-0.31247748071825754
525.0626689015215,525.37976,-0.31709184066596663
525.0249595974553,525.3487,-0.3237342502009142
524.9848761504151,525.316,-0.3311028534911884
524.9082891238904,525.2816,-0.3733270870470733
524.8419488759882,525.24445,-0.402496924793013
524.7802053098808,525.2045,-0.4243234987129654
524.7251649182331,525.1606,-0.4354185778606734
524.6672588898573,525.1141,-0.446815817173956
524.5889494435073,525.0661,-0.4771516307114325
524.5228800264249,525.0142,-0.4913411649813497
524.4661837437321,524.96,-0.493838228924119
524.3906947611355,524.90234,-0.5116489888645219
524.3364519374056,524.8417,-0.5052228672818728
524.2592708209033,524.7788,-0.519537772846661
524.2016873247686,524.7167,-0.5149874799188865
524.1524377608371,524.65454,-0.5021032547879258
524.0980011490034,524.59265,-0.4946502181841197
524.0432248305391,524.5306,-0.48735378274216146
523.9896949895669,524.46906,-0.47936018621430776
523.9328314934636,524.4101,-0.4772637213801545
523.8629025246274,524.3524,-0.48951446756007044
523.8106049075424,524.2948,-0.4841948971451302
523.7552026562615,524.2389,-0.48368894530096895
523.6951731349484,524.1828,-0.4876271580203593
523.6478261517129,524.1285,-0.480652852193316
523.5861998964539,524.0743,-0.48807988870237295
523.5130510456479,524.01935,-0.5062970988833513
523.4569838272275,523.9637,-0.506700254803718
523.4029949148619,523.9074,-0.5044147531068575
523.3394208898269,523.85065,-0.5112260828293529
523.2642259014427,523.79346,-0.5292311298072718
523.1963703419406,523.73663,-0.5402629588406853
523.1280441617849,523.6782,-0.5501784944650581
523.0802512565407,523.6184,-0.5381569465843086
523.0302906837221,523.55817,-0.5278758201841356
522.9436173493384,523.49695,-0.5533308928490897
522.8648451439115,523.4354,-0.5705796607760476
522.7776210226382,523.374,-0.5964024148618137
522.6864451124025,523.3105,-0.6240407274412973
522.6211993739977,523.24384,-0.6226360752210667
522.5715662747263,523.1754,-0.6038487643362487
522.5136360090021,523.1072,-0.5935417253729156
522.447565529923,523.03894,-0.5913748997644461
522.3824917534517,522.97095,-0.5884555121732546
522.3027429158145,522.9018,-0.5990515177792304
522.243194090509,522.83136,-0.5881657727722995
522.1987888428704,522.7633,-0.5645168211921145
522.1564339607128,522.6975,-0.5410758049122251
522.0998455712737,522.63525,-0.5354083349762959
522.0620263645297,522.5769,-0.5148779323452572
522.0117520970982,522.5204,-0.5086336450892759
521.9622736260873,522.4645,-0.5022039129752329
521.9054676522666,522.4101,-0.5046275625771841
521.8736979960988,522.3577,-0.4840290546824235
521.8358514291031,522.3076,-0.47176575839694124
521.799323804531,522.2612,-0.4619066642189864
521.7569988166604,522.21686,-0.4598590934958793
521.723215095989,522.1731,-0.4498806071360377
521.6945788396498,522.13007,-0.4354870783189426
521.6611714281116,522.08936,-0.4281840406383708
521.6219362474926,522.04944,-0.4275022290698871
521.5771820962539,522.0113,-0.4341094076523859
521.5098398904895,521.9745,-0.46464741419799793
521.46567190452,521.9384,-0.47274362282371385
521.4216889676904,521.9006,-0.47888476277830705
521.3735676976532,521.86145,-0.48788249765925684
521.2958815648432,521.82086,-0.524980251563079
521.2315056536996,521.7784,-0.5468756939566219
521.1928672445866,521.7327,-0.5398598061946132
521.1301923729127,521.684,-0.5538286231810616
521.0600559222698,521.6328,-0.5727565777301606
521.0012939005874,521.5792,-0.5779297322251296
520.9513027222996,521.5239,-0.5726230589503984
520.8986393156204,521.4693,-0.5706600007858924
520.8285957620423,521.4134,-0.584795351238995
520.7646619102466,521.35596,-0.5912951210034407
520.704851438925,521.2975,-0.5926339126375524
520.650185591341,521.24036,-0.5901708539714718
520.5672441819331,521.18365,-0.6164106032231302
520.5073644166459,521.12415,-0.6167810911665583
520.4469775578518,521.06433,-0.6173534968356762
520.3934646162808,521.0048,-0.6113571610629833
520.3547511682561,520.94495,-0.5901951208063565
520.3185781429412,520.88477,-0.5661874820588082
520.26255009259,520.8255,-0.5629503956912458
520.2183099409151,520.76874,-0.5504278520536445
520.1772291145588,520.7141,-0.536882213566173
520.1444310673742,520.66144,-0.5170069209070789
520.1204500722143,520.61084,-0.49038977153566066
520.0775378201939,520.5653,-0.48776979699357526
520.0287277244864,520.52246,-0.4937332130135701
519.9409799085778,520.4819,-0.5408926500159623
519.8765020799327,520.44116,-0.5646600294422797
519.8186202280277,520.3981,-0.5794510610347743
519.7621423090898,520.3521,-0.5899695073164821
519.7008786292241,520.30505,-0.6041750817133789
519.6514201298551,520.2556,-0.6041951045199312
519.5932927805675,520.2039,-0.6106256764637692
519.5564996318851,520.1495,-0.5929754657711328
519.5203778624133,520.0924,-0.5720293641492162
519.4757564033561,520.0356,-0.5598270927376916
519.4338134753771,519.9799,-0.5461059582166854
519.3905527093652,519.9291,-0.5385244390722619
519.316969028942,519.88086,-0.5638903460579741
519.2702268666184,519.8335,-0.5632692271316273
519.2299258499504,519.78674,-0.5568173141120951
519.1923514174724,519.7411,-0.5487374497150768
519.1499843712072,519.6958,-0.5458164100427894
519.1150622959276,519.65173,-0.5366711025098994
519.0820179475754,519.60724,-0.525220821955827
519.0413242651774,519.56287,-0.5215419457600774
519.0056647830356,519.5194,-0.5137443966518731
518.9794529601037,519.47687,-0.49741471567756435
518.9470729209313,519.4357,-0.4886570595374451
518.9309759449815,519.39886,-0.4678888011122808
518.8751115984617,519.36414,-0.48902414372582825
518.831750439109,519.3301,-0.49832768589101306
518.7792472580089,519.296,-0.5167732498035775
518.7523565349885,519.26184,-0.5094842853239925
518.7056181184948,519.2269,-0.52131059244266
518.6720885883718,519.191,-0.5188904155344289
518.6310745241293,519.1549,-0.5238327024331966
518.5942779689643,519.11816,-0.5238860935356797
518.5636627993998,519.0801,-0.5164153256001782
518.4990271134025,519.0417,-0.5426598983162876
518.3967963533839,519.00073,-0.6039360684910662
518.3400179405784,518.959,-0.6189664344216226
518.2860877936982,518.9146,-0.6285240227080067
518.233508999074,518.8685,-0.6350212743634529
518.139039494456,518.81854,-0.6795029860127215
518.0952112862647,518.76556,-0.6703526785790928
517.9964276069501,518.709,-0.7125567680499216
517.9153721159408,518.6488,-0.7334315949966594
517.8723087341326,518.58417,-0.7118587463361337
517.8158125364138,518.5159,-0.7001176393674768
517.754828958243,518.44794,-0.6931080534757257
517.7002626546797,518.3838,-0.6835264078202954
517.6551899157366,518.31946,-0.6642680920758721
517.6116619906675,518.2555,-0.6438311733950286
517.5702966239104,518.19244,-0.6221472237458556
517.533509535587,518.1346,-0.6010729839442774
517.4924841879758,518.0777,-0.5852135659304167
517.430077161332,518.02704,-0.5969614128867988
517.3892079706463,517.97986,-0.5906504277911608
517.3454916561326,517.9327,-0.5871865665236555
517.295328510338,517.88684,-0.5915123099745188
517.2473121832202,517.84235,-0.5950340081860759
517.2061021601185,517.7984,-0.592298718787788
517.1679940274562,517.75433,-0.5863394686375614
517.1376563656117,517.7102,-0.5725487125132531
517.1022682174222,517.6663,-0.5640525833590573
517.062743012094,517.6227,-0.5599376519685393
517.0255883044235,517.5798,-0.5541846447952139
516.9979913791541,517.5396,-0.5416204372521634
516.9399333660139,517.50037,-0.5604328449236391
516.9085511648997,517.4617,-0.5531187569753229
516.8744801135018,517.4241,-0.5495921521231821
516.8435224459968,517.3876,-0.5440507961907315
516.816871789123,517.3515,-0.5346296757207938
516.7930428148081,517.31604,-0.5229972242543681
516.76755863653,517.2808,-0.5132641173762522
516.7459952443619,517.2467,-0.5007088572006069
516.725063840186,517.2143,-0.48923059340779673
516.6983773588803,517.1836,-0.4852163911197067
516.6632376771146,517.15375,-0.49050988147916996
516.6385491297093,517.12714,-0.488587100759446
516.6147938590776,517.101,-0.4862193245161279
516.5828790835099,517.0757,-0.4928045102401484
516.5595005353138,517.0506,-0.49109760921749057
516.541355559786,517.02545,-0.48409610037026596
516.5042356077057,517.0002,-0.4959474977630407
516.4814545466584,516.9746,-0.4931548283416305
516.4563490978878,516.9486,-0.4922593005496765
516.4171231571313,516.9222,-0.5050570186499499
516.386005655651,516.89545,-0.5094411216927028
516.354735433287,516.869,-0.5142831214004673
516.3251848619315,516.8418,-0.5166120130685385
516.296319352701,516.8138,-0.517462385580302
516.2589041866316,516.78564,-0.5267403446183607
516.2276201049858,516.7566,-0.5289716918891827
516.2030108803608,516.726,-0.5230023032329427
516.1747806114702,516.69604,-0.5212643104048311
516.1466231060549,516.6655,-0.5189042376950965
516.1185957372933,516.63477,-0.5161698877067238
516.0861131055439,516.6051,-0.5189894335186409
516.061000308587,516.57574,-0.5147443203192097
516.0350910539856,516.5467,-0.5116008405456114
515.9943187948926,516.51794,-0.5236255410449075
515.964633115732,516.4891,-0.5244415912992508
515.931572695724,516.4607,-0.5291206636510424
515.8984211954532,516.4321,-0.5337077107967616
515.8714304214465,516.40265,-0.5312185043347881
515.8447360003315,516.3728,-0.5280667340434775
515.8155437024687,516.3427,-0.5271686998750056
515.7865736241762,516.3126,-0.5260484461363149
515.7581692734597,516.28284,-0.5246676406028428
515.7326671421099,516.2528,-0.5201404750775964
515.7073351379706,516.2228,-0.515443182341869
515.6905036352248,516.1942,-0.5037102319627138
515.6684503058805,516.1664,-0.4979315300570306
515.6444034473952,516.1398,-0.49536706041726575
515.6134093049668,516.1143,-0.5009095426894419
515.5892099991879,516.0892,-0.49996236409333505
515.5676099046397,516.06433,-0.496721150047847
515.5495983074537,516.04,-0.49037971989002926
515.5345954762279,516.01636,-0.48176194564712205
515.5197596889186,515.9936,-0.4738316196751384
515.5044490312588,515.9717,-0.4672306562412132
515.4887904801507,515.9508,-0.4620151839118307
515.472267114427,515.93024,-0.4579697019792093
515.4480044015351,515.91046,-0.4624570242461914
515.4222670011553,515.89154,-0.4692735261884309
515.3943614033456,515.87366,-0.479295823216944
515.3661286150095,515.8558,-0.4896453107717207
515.3456077155766,515.8372,-0.49161152270460207
515.3275120240904,515.8178,-0.49029803450332565
515.3081083578579,515.79736,-0.48925492339208176
515.2847794011398,515.77606,-0.4912826105789918
515.2618332954379,515.75415,-0.4923170951871043
515.239355200652,515.7316,-0.49227321731677876
515.2028177294214,515.7087,-0.5058614697973098
515.1876054281229,515.68555,-0.49794144687712105
515.1714750278074,515.66266,-0.49118366359880383
515.1470186982764,515.6403,-0.4933011259423665
515.1260007798304,515.61865,-0.4926515639195941
515.1089552087311,515.59674,-0.48778551392513236
515.0965280944507,515.57477,-0.4782399719555315
515.0831337352735,515.55304,-0.46990581550778643
515.0674541573759,515.5323,-0.46483344028035845
515.0473050493847,515.5125,-0.46520715764654597
515.0227155296109,515.4935,-0.47081474382662236
514.9947576500417,515.4764,-0.4816217444895301
514.9690079659072,515.45844,-0.4894270926865829
514.9526777087343,515.4397,-0.48701955689068654
514.9240421181008,515.421,-0.4969783897116713
514.9002829474836,515.40186,-0.5015725212664393
514.8649142775902,515.38165,-0.5167385544410763
514.8352084441925,515.35974,-0.5245327667449828
514.8093615532989,515.3362,-0.5268200873260867
514.7840036525923,515.31116,-0.5271535739701676
514.7473341272449,515.2854,-0.5380662633800739
514.7232280942027,515.259,-0.5357440737660681
514.6867467438724,515.2323,-0.5455530608151093
514.649749746519,515.205,-0.5552673433247719
514.6124976007887,515.17596,-0.5634667546800074
514.5776494248433,515.1462,-0.5685297743754063
514.5551875925221,515.1152,-0.5599857473216616
514.5215817100835,515.08435,-0.5627688758539762
514.479866747802,515.0533,-0.5734169436042293
514.452731078183,515.02124,-0.5685091561920217
514.4259894643016,514.98846,-0.5624748911671986
514.4074410540345,514.95624,-0.548796738934243
514.385661005479,514.924,-0.5383502249896992
514.365022962877,514.8931,-0.5281044785292579
514.3418914212695,514.86395,-0.5220612154492983
514.316310332241,514.8364,-0.5201154490090403
514.29399228378,514.81036,-0.5163714857512787
514.2595282718895,514.7845,-0.5249565913917422
514.2214843608176,514.7595,-0.5380371235573875
514.1915739595474,514.73553,-0.5439607084213094
514.1635209932944,514.711,-0.5474775418618947
514.0870563179737,514.6858,-0.5987346976512526
514.0349285745091,514.65765,-0.622725234084669
513.9865843121854,514.6262,-0.6396363909395859
513.9355667195304,514.59125,-0.6556808390633933
513.9059826063173,514.5529,-0.6469348741514978
513.875993698104,514.5121,-0.6360912628334745
513.8362687288655,514.4693,-0.6330305875407021
513.7911981222032,514.4261,-0.6348883035780091
513.7161678070056,514.3828,-0.6666446929943959
513.6767974154932,514.3377,-0.6609101040380665
513.6353399365449,514.2909,-0.6555536181425623
513.5869921361042,514.24695,-0.6599561060833139
513.5395576085921,514.2033,-0.6637504968766734
513.5021255262651,514.15955,-0.6574203721723961
513.4653509255148,514.11615,-0.6507989768289235
513.4276158517783,514.07153,-0.6439173513466585
513.3807113758645,514.0261,-0.6454116710104927
513.3354967168264,513.9809,-0.6453992792673944
513.2861746155136,513.9362,-0.6500436462051766
513.044210712776,513.8945,-0.850259502067729
512.9955920415174,513.8457,-0.8501110834826022
512.9528445390604,513.79016,-0.8373165937521208
512.902088040797,513.7297,-0.8275872521717247
512.8640884299487,513.66547,-0.8013778786450985
512.812079579018,513.5982,-0.7861259873882318
512.7758335533927,513.52905,-0.7532191809823416
512.71908194411,513.45953,-0.7404517472962198
512.6865993689473,513.39105,-0.7044528771464229
512.6568962196698,513.32434,-0.6674446006427388
512.6299016729345,513.2608,-0.6309015497217842
512.592841624138,513.2181,-0.6252369891432181
512.5533947697087,513.1771,-0.6237292537288113
512.5183024850872,513.1372,-0.6189045461627529
512.4935338606155,513.09906,-0.6055261979782927
512.4520847000634,513.06177,-0.6096828780615624
512.4192384374221,513.02637,-0.6071287500778908
512.3943571397709,512.99133,-0.596975868041568
512.3699399525599,512.9588,-0.5888613169713608
512.3522465493439,512.9266,-0.5743281576873187
512.3236715326124,512.89496,-0.5712869634813842
512.3048216208979,512.86383,-0.5590089455083671
512.2662513915546,512.83435,-0.5680991943828531
512.2452683404538,512.80634,-0.5610671087649735
512.2298280794987,512.77936,-0.5495298306575478
512.2166982109073,512.75275,-0.5360483711239112
512.2071475116273,512.72845,-0.5213070782164095
512.1958950742164,512.70605,-0.5101596132835766
512.1870557573601,512.6849,-0.49781973092115095
512.1794958366572,512.66534,-0.4858484016240254
512.1720644558978,512.647,-0.47490820035216075
512.1626670535713,512.63104,-0.46837542689740985
512.1539175830037,512.6166,-0.46265956543379616
512.1491816816524,512.6052,-0.45604292772259214
512.1444713672173,512.5954,-0.4509265820014434
512.1370207546013,512.58655,-0.4495270969612193
512.1304467928569,512.5785,-0.4480444180805989
